"source","target","ligand.complex","ligand","receptor.complex","receptor","receptor.prop","ligand.prop","ligand.scaled","receptor.scaled","weight_sc","consensus_rank"
"6","5","PODXL","PODXL","SELL","SELL",0.573333333333333,0.863013698630137,0.685446895728305,1.00236547100943,0.843906183368867,2195
"7","0","ANXA1","ANXA1","MTNR1A","MTNR1A",0.906976744186046,1,1.61331705873212,0.0744565266575325,0.843886792694827,2196
"3","6","COL1A2","COL1A2","ITGA3_ITGB1","ITGA3",0.917808219178082,0.988888888888889,1.52112378140564,0.1666286594118,0.843876220408719,2197
"1","0","INHBA","INHBA","SMAD3","SMAD3",0.511627906976744,0.923728813559322,1.58496444017505,0.102767838286883,0.843866139230965,2198
"1","3","FGF8","FGF8","FGFRL1","FGFRL1",0.9,0.822033898305085,1.54512979142126,0.14249788717283,0.843813839297043,2199
"5","8","CALM3","CALM3","EGFR","EGFR",0.971428571428571,0.933333333333333,0.798064326003068,0.889531500115252,0.84379791305916,2200
"5","5","PDGFB","PDGFB","S1PR1","S1PR1",0.893333333333333,0.32,-0.1626372974993,1.84981990418937,0.843591303345034,2201
"4","7","VEGFA","VEGFA","CD44","CD44",0.969230769230769,0.965909090909091,1.32229485424348,0.364869678066195,0.843582266154837,2202
"5","7","FN1","FN1","ITGA2B_ITGB3","ITGB3",0.4,1,1.73605843858543,-0.0492012932999889,0.843428572642721,2203
"6","2","COL2A1","COL2A1","ITGA2_ITGB1","ITGB1",0.9375,0.808219178082192,1.61385631377849,0.0729865732061993,0.843421443492344,2204
"5","4","THBS2","THBS2","CD47","CD47",0.977272727272727,0.933333333333333,1.4425219208542,0.244191777291609,0.843356849072905,2205
"3","0","AGT","AGT","LRP2","LRP2",0.730232558139535,1,1.81201973694353,-0.125354217135224,0.843332759904152,2206
"5","4","FN1","FN1","ITGAV_ITGB1","ITGB1",0.977272727272727,1,1.73605843858543,-0.0496194440618952,0.843219497261767,2207
"1","5","ADCYAP1","ADCYAP1","RAMP3","RAMP3",0.666666666666667,0.220338983050847,0.187202465929986,1.49914853655052,0.843175501240255,2208
"3","4","BMP5","BMP5","ACVR2B_BMPR1B","BMPR1B",0.852272727272727,0.877777777777778,1.65399049157616,0.0322518640639443,0.843121177820052,2209
"7","2","ANXA1","ANXA1","GRM7","GRM7",0.883928571428571,1,1.61331705873212,0.0728834577184964,0.843100258225309,2210
"5","4","TNC","TNC","ITGA5","ITGA5",0.568181818181818,1,1.56814031135561,0.118045029430782,0.843092670393197,2211
"7","0","LAMC1","LAMC1","ITGA1","ITGA1",0.837209302325581,0.984615384615385,1.84328209519535,-0.157115576423484,0.843083259385934,2212
"5","6","FN1","FN1","CD44","CD44",0.931506849315068,1,1.73605843858543,-0.0499013229153595,0.843078557835035,2213
"2","4","EFNA5","EFNA5","EPHA7","EPHA7",0.954545454545455,0.964285714285714,1.40702335992976,0.279127663569967,0.843075511749864,2214
"4","6","RSPO3","RSPO3","LGR5","LGR5",0.698630136986301,0.318181818181818,0.265312879319572,1.42057370973749,0.842943294528531,2215
"2","7","ADAM9","ADAM9","ITGB1","ITGB1",1,1,0.378016720093663,1.30780764363557,0.842912181864615,2216
"5","6","TNC","TNC","ITGA2B_ITGB3","ITGA2B",0.520547945205479,1,1.56814031135561,0.117536648346599,0.842838479851105,2217
"7","1","BMP10","BMP10","FFAR2","FFAR2",0.889830508474576,0.276923076923077,-0.0653820833047912,1.7510541283098,0.842836022502502,2218
"4","6","ADAM7","ADAM7","ITGA4","ITGA4",0.794520547945205,0.352272727272727,0.305433050193939,1.38023045257384,0.842831751383887,2219
"2","6","BTC","BTC","ERBB3","ERBB3",0.958904109589041,0.303571428571429,0.0377378470635556,1.64790600596743,0.842821926515491,2220
"8","5","CALM3","CALM3","MYLK","MYLK",1,0.885714285714286,0.195454562430866,1.48976932313425,0.842611942782558,2221
"8","1","ANGPTL4","ANGPTL4","CDH5","CDH5",0.855932203389831,0.885714285714286,-0.172708292930959,1.85779128220631,0.842541494637678,2222
"5","0","TNC","TNC","PTPRZ1","PTPRZ1",1,1,1.56814031135561,0.116823425701268,0.84248186852844,2223
"7","4","S100A10","S100A10","CFTR","CFTR",0.965909090909091,0.969230769230769,1.18897622731109,0.495833454175183,0.842404840743136,2224
"7","4","ANXA1","ANXA1","ADRA2A","ADRA2A",0.147727272727273,1,1.61331705873212,0.0712761257993699,0.842296592265746,2225
"6","5","SPP1","SPP1","CD44","CD44",1,0.904109589041096,-0.640136836581174,2.32431070641141,0.84208693491512,2226
"7","0","ANXA1","ANXA1","FPR1","FPR1",0.623255813953488,1,1.61331705873212,0.070745313618589,0.842031186175355,2227
"5","0","FN1","FN1","ITGAV_ITGB6","ITGAV",0.474418604651163,1,1.73605843858543,-0.0524140716113131,0.841822183487059,2228
"5","8","IL6","IL6","FCGR3B","FCGR3B",0.171428571428571,0.973333333333333,1.50558955029151,0.178050927968801,0.841820239130154,2229
"3","8","BMP5","BMP5","HJV","HJV",0.257142857142857,0.877777777777778,1.65399049157616,0.0290976964166265,0.841544093996393,2230
"3","2","TIMP1","TIMP1","FGFR2","FGFR2",0.910714285714286,1,1.6781031378188,0.00494622607099443,0.841524681944899,2231
"5","7","HGF","HGF","SDC2","SDC2",0.923076923076923,0.626666666666667,0.315097514499237,1.36766922105212,0.841383367775677,2232
"1","6","EFNA1","EFNA1","EPHA3","EPHA3",0.945205479452055,0.127118644067797,-0.390332939468303,2.07295004275206,0.84130855164188,2233
"3","1","FGF2","FGF2","SDC3","SDC3",0.923728813559322,0.9,-0.0493918389496936,1.73172779248458,0.841167976767442,2234
"7","7","LAMB1","LAMB1","ITGA7_ITGB1","ITGA7",0.953846153846154,1,1.37603519108253,0.305749979422226,0.84089258525238,2235
"5","2","IL6","IL6","HRH1","HRH1",0.928571428571429,0.973333333333333,1.50558955029151,0.176126999158713,0.84085827472511,2236
"5","0","FN1","FN1","ROBO4","ROBO4",0.334883720930233,1,1.73605843858543,-0.0546109484102129,0.840723745087609,2237
"5","8","C3","C3","C5AR2","C5AR2",0.971428571428571,1,2.08480732526936,-0.403563852020046,0.840621736624657,2238
"3","1","TIMP1","TIMP1","FGFR2","FGFR2",0.457627118644068,1,1.6781031378188,0.00308969214513369,0.840596414981969,2239
"3","7","COL1A2","COL1A2","SDC1","SDC1",0.430769230769231,0.988888888888889,1.52112378140564,0.159945216902854,0.840534499154246,2240
"4","7","FGA","FGA","ITGB1","ITGB1",1,0.340909090909091,0.372855604304881,1.30780764363557,0.840331623970223,2241
"5","8","HLA-DRA","HLA-DRA","CD4","CD4",0.457142857142857,0.813333333333333,1.70938428866567,-0.0287347062443602,0.840324791210657,2242
"2","8","TNFSF13B","TNFSF13B","TNFRSF13C","TNFRSF13C",1,0.383928571428571,-0.0705672670224748,1.75103371844672,0.840233225712125,2243
"6","4","COL2A1","COL2A1","ITGA3_ITGB1","ITGB1",0.954545454545455,0.808219178082192,1.61385631377849,0.0663180020700029,0.840087157924246,2244
"5","7","C3","C3","C5AR2","C5AR2",0.969230769230769,1,2.08480732526936,-0.404811863831675,0.839997730718843,2245
"5","1","CSF1","CSF1","CSF3R","CSF3R",0.610169491525424,0.773333333333333,1.14650601865949,0.53318427937799,0.839845149018738,2246
"5","6","IL6","IL6","MUSK","MUSK",0.821917808219178,0.973333333333333,1.50558955029151,0.173989975553725,0.839789762922616,2247
"1","6","INHBA","INHBA","ENG","ENG",0.534246575342466,0.923728813559322,1.58496444017505,0.0943688432071882,0.839666641691118,2248
"5","2","SAA1","SAA1","TLR2","TLR2",0.803571428571429,0.946666666666667,1.56726268226381,0.112032029012601,0.839647355638208,2249
"7","7","CD40LG","CD40LG","CD9","CD9",1,0.846153846153846,0.185828294118764,1.49317873631112,0.839503515214944,2250
"1","8","FGF23","FGF23","FGFR3","FGFR3",0.457142857142857,0.923728813559322,1.58284579967405,0.096151870131026,0.839498834902536,2251
"6","7","ADAM17","ADAM17","ITGB1","ITGB1",1,0.972602739726027,0.371090175348008,1.30780764363557,0.839448909491787,2252
"5","1","CLCF1","CLCF1","SORL1","SORL1",0.923728813559322,0.453333333333333,0.814751737603746,0.864129456834493,0.83944059721912,2253
"7","1","COL5A1","COL5A1","SDC3","SDC3",0.923728813559322,0.476923076923077,-0.0529356565239766,1.73172779248458,0.8393960679803,2254
"5","2","TNFSF13B","TNFSF13B","TFRC","TFRC",0.991071428571429,0.626666666666667,0.641072609303916,1.037501050628,0.839286829965956,2255
"3","8","BMP5","BMP5","BMPR1A_BMPR2","BMPR1A",0.971428571428571,0.877777777777778,1.65399049157616,0.0240763506240089,0.839033421100084,2256
"5","0","FN1","FN1","ITGA2","ITGA2",0.73953488372093,1,1.73605843858543,-0.0580390843272082,0.839009677129111,2257
"3","4","COL1A2","COL1A2","ITGB3","ITGB3",0.965909090909091,0.988888888888889,1.52112378140564,0.156799189409134,0.838961485407386,2258
"6","6","CDH1","CDH1","ERBB3","ERBB3",0.958904109589041,0.917808219178082,0.0296841223814245,1.64790600596743,0.838795064174426,2259
"6","4","COL2A1","COL2A1","ITGA9_ITGB1","ITGB1",0.568181818181818,0.808219178082192,1.61385631377849,0.0637173812678749,0.838786847523182,2260
"6","5","COL2A1","COL2A1","ITGA3_ITGB1","ITGB1",0.946666666666667,0.808219178082192,1.61385631377849,0.0636942863423773,0.838775300060433,2261
"8","1","SEMA5A","SEMA5A","PLXNA3","PLXNA3",0.838983050847458,0.971428571428571,0.531073691028559,1.14641820462972,0.838745947829141,2262
"7","2","ANXA1","ANXA1","DYSF","DYSF",0.455357142857143,1,1.61331705873212,0.0640705286888078,0.838693793710465,2263
"1","4","GPC3","GPC3","LRP2","LRP2",0.954545454545455,0.796610169491525,1.06172126283596,0.615520203128712,0.838620732982335,2264
"3","1","AGT","AGT","MAS1","MAS1",0.279661016949153,1,1.81201973694353,-0.135079796495198,0.838469970224165,2265
"3","5","APP","APP","CD74","CD74",0.986666666666667,1,0.459089207520128,1.21773144031344,0.838410323916787,2266
"7","2","GAD1","GAD1","GRM4","GRM4",0.9375,0.953846153846154,1.51227251317449,0.164547294901136,0.838409904037813,2267
"3","4","LGALS3","LGALS3","LAG3","LAG3",0.113636363636364,1,1.24494472080328,0.431745260240211,0.838344990521746,2268
"3","1","GHRL","GHRL","PTGIR","PTGIR",0.889830508474576,0.166666666666667,0.111790257486407,1.56488534632779,0.8383378019071,2269
"3","0","COL1A2","COL1A2","ITGA2B","ITGA2B",0.246511627906977,0.988888888888889,1.52112378140564,0.155451126636073,0.838287454020855,2270
"5","4","FN1","FN1","NT5E","NT5E",0.409090909090909,1,1.73605843858543,-0.0600964904219809,0.837980974081725,2271
"7","1","ADAM10","ADAM10","TSPAN10","TSPAN10",0.771186440677966,1,0.788781832607603,0.887112819906921,0.837947326257262,2272
"5","5","LTF","LTF","BTN3A3","BTN3A3",0.613333333333333,0.506666666666667,1.02998689997086,0.645540056146739,0.837763478058797,2273
"8","5","GNAI2","GNAI2","S1PR1","S1PR1",0.893333333333333,0.657142857142857,-0.175152690525042,1.84981990418937,0.837333606832163,2274
"5","4","IGFBP7","IGFBP7","MPIG6B","MPIG6B",0.727272727272727,0.92,1.37987342940913,0.294402455638935,0.837137942524035,2275
"1","4","GPC3","GPC3","IGF1R","IGF1R",0.954545454545455,0.796610169491525,1.06172126283596,0.612432408807755,0.837076835821857,2276
"6","5","COL2A1","COL2A1","ITGA2_ITGB1","ITGB1",0.92,0.808219178082192,1.61385631377849,0.0602515804689845,0.837053947123736,2277
"5","8","CXCL3","CXCL3","ADRA2A","ADRA2A",0.2,0.653333333333333,1.33728426178395,0.336816487970489,0.83705037487722,2278
"1","4","FGF8","FGF8","FGFR3","FGFR3",0.545454545454545,0.822033898305085,1.54512979142126,0.128908069590435,0.837018930505846,2279
"8","1","IL16","IL16","GRIN2A","GRIN2A",0.949152542372881,0.657142857142857,0.0305271459844808,1.64344100813044,0.836984077057462,2280
"4","7","CD40LG","CD40LG","CD9","CD9",1,0.886363636363636,0.180707499996723,1.49317873631112,0.836943118153923,2281
"5","7","CCN1","CCN1","ITGA5","ITGA5",0.6,0.813333333333333,1.60767049922597,0.0661792984485404,0.836924898837256,2282
"3","6","SPP1","SPP1","ITGA5_ITGB1","ITGA5",0.575342465753425,1,1.48817066677623,0.185555744011105,0.836863205393667,2283
"5","3","TNC","TNC","ITGA5","ITGA5",0.322222222222222,1,1.56814031135561,0.105453394977616,0.836796853166614,2284
"3","2","SPP1","SPP1","ITGAV_ITGB1","ITGB1",0.982142857142857,1,1.48817066677623,0.184955010012098,0.836562838394163,2285
"5","6","COL4A5","COL4A5","ITGA10_ITGB1","ITGB1",0.931506849315068,0.946666666666667,1.17219287842624,0.500488028094743,0.836340453260491,2286
"3","6","CDH1","CDH1","ERBB3","ERBB3",0.958904109589041,0.988888888888889,0.0247146257613589,1.64790600596743,0.836310315864393,2287
"3","4","COL1A2","COL1A2","ITGA1_ITGB1","ITGB1",0.965909090909091,0.988888888888889,1.52112378140564,0.151422141576687,0.836272961491162,2288
"3","6","COL1A2","COL1A2","FLT4","FLT4",0.452054794520548,0.988888888888889,1.52112378140564,0.150554997019363,0.8358393892125,2289
"5","5","TFPI","TFPI","F3","F3",1,1,-0.189127972446575,1.86067322532007,0.835772626436749,2290
"4","8","FGF13","FGF13","EGFR","EGFR",0.971428571428571,0.965909090909091,0.781762664512218,0.889531500115252,0.835647082313735,2291
"5","6","FN1","FN1","ROBO4","ROBO4",0.657534246575342,1,1.73605843858543,-0.0647881247306856,0.835635156927372,2292
"0","1","FGF2","FGF2","SDC3","SDC3",0.923728813559322,0.669767441860465,-0.0606038418137463,1.73172779248458,0.835561975335416,2293
"1","4","PDGFA","PDGFA","PDGFRB","PDGFRB",0.511363636363636,0.949152542372881,1.42880025622378,0.242316431395651,0.835558343809716,2294
"4","7","IL16","IL16","CD9","CD9",1,0.625,0.17789822425416,1.49317873631112,0.835538480282642,2295
"2","6","FGF1","FGF1","CSPG4","CSPG4",0.684931506849315,0.946428571428571,1.16599741601083,0.504927736737957,0.835462576374391,2296
"6","3","LAMA4","LAMA4","ITGAV_ITGB8","ITGAV",1,0.958904109589041,1.17889225069957,0.491903980206868,0.835398115453218,2297
"3","4","HLA-G","HLA-G","KLRD1","KLRD1",0.988636363636364,0.911111111111111,0.793307511185221,0.877404322749379,0.8353559169673,2298
"0","6","EFNA5","EFNA5","EPHA3","EPHA3",0.945205479452055,0.67906976744186,-0.402308857541394,2.07295004275206,0.835320592605335,2299
"7","1","GNAI2","GNAI2","UNC5B","UNC5B",0.932203389830508,0.830769230769231,-0.225215207547301,1.89508247738939,0.834933634921042,2300
"5","1","FN1","FN1","TNFRSF11B","TNFRSF11B",0.330508474576271,1,1.73605843858543,-0.0661977273393532,0.834930355623038,2301
"3","3","HLA-A","HLA-A","APLP2","APLP2",1,1,0.915024165110141,0.754570875332874,0.834797520221507,2302
"5","5","MIF","MIF","ACKR3","ACKR3",0.933333333333333,0.96,0.341507374458808,1.32798288114606,0.834745127802431,2303
"6","6","HRG","HRG","ERBB3","ERBB3",0.958904109589041,0.863013698630137,0.021570599324372,1.64790600596743,0.834738302645899,2304
"4","2","ZP3","ZP3","EGFR","EGFR",1,0.954545454545455,0.653672137659254,1.0152941159269,0.834483126793076,2305
"8","7","ADAM15","ADAM15","ITGB1","ITGB1",1,0.542857142857143,0.360669598806069,1.30780764363557,0.834238621220818,2306
"7","2","LAMC1","LAMC1","ITGA6_ITGB1","ITGB1",0.5,0.984615384615385,1.84328209519535,-0.174872848327371,0.83420462343399,2307
"1","8","FGF18","FGF18","FGFR4","FGFR4",0.428571428571429,0.838983050847458,1.77470284139895,-0.106311144318908,0.834195848540023,2308
"1","2","INHBA","INHBA","ENG","ENG",0.5,0.923728813559322,1.58496444017505,0.083221172578453,0.83409280637675,2309
"1","3","FGF23","FGF23","PHEX","PHEX",0.711111111111111,0.923728813559322,1.58284579967405,0.0853022307770921,0.834074015225569,2310
"5","1","FN1","FN1","ITGAV_ITGB3","ITGAV",0.389830508474576,1,1.73605843858543,-0.0679943200819304,0.83403205925175,2311
"5","8","FN1","FN1","ITGAV_ITGB3","ITGB3",0.857142857142857,1,1.73605843858543,-0.0680811366416653,0.833988650971882,2312
"1","1","IGF2","IGF2","INSR","INSR",0.669491525423729,0.915254237288136,1.95482786962507,-0.286910903632512,0.833958482996279,2313
"7","5","LAMB1","LAMB1","ITGA6_ITGB1","ITGB1",0.613333333333333,1,1.37603519108253,0.29176949388032,0.833902342481427,2314
"3","1","BMP5","BMP5","ACVR1_BMPR2","BMPR2",0.550847457627119,0.877777777777778,1.65399049157616,0.0136833674183444,0.833836929497252,2315
"7","0","ADAMTS3","ADAMTS3","CCBE1","CCBE1",0.823255813953488,0.938461538461538,1.71209875811845,-0.044425271424535,0.83383674334696,2316
"5","2","FN1","FN1","SDC2","SDC2",0.410714285714286,1,1.73605843858543,-0.0687049261456374,0.833676756219896,2317
"5","1","THBS2","THBS2","SDC1","SDC1",0.330508474576271,0.933333333333333,1.4425219208542,0.224422143260174,0.833472032057187,2318
"5","0","FN1","FN1","DPP4","DPP4",0.818604651162791,1,1.73605843858543,-0.0691162192235997,0.833471109680915,2319
"7","7","LPL","LPL","CD44","CD44",0.969230769230769,1,1.30203052877754,0.364869678066195,0.833450103421869,2320
"6","7","LAMA4","LAMA4","ITGA3_ITGB1","ITGA3",0.953846153846154,0.958904109589041,1.17889225069957,0.487955849779451,0.833424050239509,2321
"5","6","TGFB3","TGFB3","ITGB5","ITGB5",0.917808219178082,0.786666666666667,0.415380127984296,1.25133867259467,0.833359400289485,2322
"1","6","EREG","EREG","ERBB3","ERBB3",0.958904109589041,0.5,0.0183525046592564,1.64790600596743,0.833129255313342,2323
"4","7","ADAM2","ADAM2","CD9","CD9",1,0.465909090909091,0.172130819159487,1.49317873631112,0.832654777735305,2324
"4","1","LAMA3","LAMA3","DAG1","DAG1",0.889830508474576,0.920454545454545,0.625303460705835,1.03980894149477,0.832556201100305,2325
"5","2","SAA1","SAA1","CD36","CD36",0.964285714285714,0.946666666666667,1.56726268226381,0.0977737006899801,0.832518191476897,2326
"5","8","FN1","FN1","ITGA8_ITGB1","ITGA8",0.742857142857143,1,1.73605843858543,-0.0710673686537849,0.832495534965823,2327
"1","4","NRG4","NRG4","EGFR","EGFR",0.931818181818182,0.822033898305085,1.26634457171116,0.398637764694056,0.832491168202607,2328
"5","8","CCN1","CCN1","ITGAV","ITGAV",1,0.813333333333333,1.60767049922597,0.0570087722040803,0.832339635715026,2329
"7","2","LAMC1","LAMC1","CD44","CD44",0.883928571428571,0.984615384615385,1.84328209519535,-0.178682098691639,0.832299998251857,2330
"7","5","PLG","PLG","F3","F3",1,0.876923076923077,-0.196270412226371,1.86067322532007,0.832201406546851,2331
